DAUID,DA_address,Target_name,Target_address,Distance (km)
59170296,"620 Avalon Rd, Victoria, BC V8V 1N7",downtown,NA,0.5
59170297,"427 Government St, Victoria, BC V8V 2L4",downtown,NA,0.32
59170297,"427 Government St, Victoria, BC V8V 2L4",downtown,NA,0.47
59170297,"427 Government St, Victoria, BC V8V 2L4",downtown,NA,0.47
59170298,"425 Quebec St, Victoria, BC V8V 1W7",downtown,NA,0.33
59170298,"425 Quebec St, Victoria, BC V8V 1W7",downtown,NA,0.45
59170298,"431 Powell St, Victoria, BC V8V 2J3",downtown,NA,0.43
59170298,"431 Powell St, Victoria, BC V8V 2J3",downtown,NA,0.48
59170298,"617 Government St, Victoria, BC V8V 1X6",downtown,NA,0.21
59170298,"617 Government St, Victoria, BC V8V 1X6",downtown,NA,0.22
59170298,"617 Government St, Victoria, BC V8V 1X6",downtown,NA,0.47
59170298,"617 Government St, Victoria, BC V8V 1X6",downtown,NA,0.48
59170299,"215 Government St, Victoria, BC V8V 2K8",downtown,NA,0.21
59170299,"215 Government St, Victoria, BC V8V 2K8",downtown,NA,0.24
59170299,"215 Government St, Victoria, BC V8V 2K8",downtown,NA,0.49
59170299,"215 Government St, Victoria, BC V8V 2K8",downtown,NA,0.49
59170299,"575 Marifield Ave, Victoria, BC V8V 1N3",downtown,NA,0.56
59170300,"136 S Turner St, Victoria, BC V8V 2J8",downtown,NA,0.75
59170301,"540 Rithet St, Victoria, BC V8V 1E2",downtown,NA,0.96
59170302,"40 Government St, Victoria, BC V8V 2K3",downtown,NA,0.21
59170302,"40 Government St, Victoria, BC V8V 2K3",downtown,NA,0.24
59170302,"40 Government St, Victoria, BC V8V 2K3",downtown,NA,0.49
59170302,"40 Government St, Victoria, BC V8V 2K3",downtown,NA,0.49
59170302,"548 Dallas Rd, Victoria, BC V8V 1B3",downtown,NA,1.07
59170303,"416 Luxton Ave, Victoria, BC V8V 1C9",downtown,NA,1.02
59170304,"132 Menzies St, Victoria, BC V8V 2G5",downtown,NA,0.81
59170305,"345 St James St, Victoria, BC V8V 1J7",downtown,NA,0.84
59170308,"443 Superior St, Victoria, BC V8V 4S7",downtown,NA,0.5
59170309,"242 Ontario St, Victoria, BC V8V 1N2",downtown,NA,0.77
59170310,"121 Michigan St, Victoria, BC V8V 1R2",downtown,NA,0.91
59170311,"506 Pendray St, Victoria, BC V8V 0A9",downtown,NA,0.59
59170312,"111 Niagara St, Victoria, BC V8V 1G1",downtown,NA,1.19
59170312,"22 Simcoe St, Victoria, BC V8V 1K2",downtown,NA,1.16
59170313,"130 Ladysmith St, Victoria, BC V8V 1J4",downtown,NA,1.06
59170313,"46 Pilot St, Victoria, BC V8V 2A4",downtown,NA,1.13
59170371,"831 Walker St, Victoria, BC V9A 4C3",downtown,NA,1.59
59170371,"949 Hereward Rd, Victoria, BC V9A 4E1",downtown,NA,1.71
59170372,"637 Pine St, Victoria, BC V9A 2Z9",downtown,NA,1.54
59170372,"723 Belton Ave, Victoria, BC V9A 2Z7",downtown,NA,1.71
59170373,"639 Langford St, Victoria, BC V9A 3C8",downtown,NA,1.49
