DAUID,DA_address,Target_name,Target_address,Distance (km)
59170133,"1360 Hillside Ave, Victoria, BC V8T 2B5",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",0.93
59170133,"1443 Westall Ave, Victoria, BC V8T 2G4",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",0.38
59170134,"2750 Mt. Stephen Ave, Victoria, BC V8T 2B3",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.11
59170135,"1251 Acton St, Victoria, BC V8T 1Y1",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.1
59170135,"2737 Avebury Ave, Victoria, BC V8R 3W5",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.28
59170136,"2536 Garden St, Victoria, BC V8T 3G5",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.25
59170136,"2640 Cedar Hill Rd, Victoria, BC V8T 3H2",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.23
59170137,"2522 Avebury Ave, Victoria, BC V8R 3V9",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.3
59170137,"2636 Roseberry Ave, Victoria, BC V8R 3T7",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.14
59170138,"2544 Forbes St, Victoria, BC V8R 4B8",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.23
59170138,"2634 Belmont Ave, Victoria, BC V8R 4A6",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.03
59170139,"1440 Taunton St, Victoria, BC V8R 1W9",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.59
59170139,"1453 Walnut St, Victoria, BC V8R 1Y7",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.46
59170140,"1325 Denman St, Victoria, BC V8R 1X4",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.51
59170140,"1337 Gladstone Ave, Victoria, BC V8R 1R9",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.62
