DAUID,DA_address,Target_name,Target_address,Distance (km)
59170174,"1434 Grant St, Victoria, BC V8R 1M5",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",2.04
59170175,"1436 Gladstone Ave, Victoria, BC V8R 1S3",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",2.19
59170175,"1551 Gladstone Ave, Victoria, BC V8R 1S4",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",2.07
59170175,"2234 Forbes St, Victoria, BC V8R 4B4",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",2.3
59170177,"1530 Belcher Ave, Victoria, BC V8R 4N1",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.73
59170178,"1550 Richmond Ave, Victoria, BC V8R 4P6",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.73
59170179,"1827 Chestnut St, Victoria, BC V8R 4N6",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.96
59170180,"1607 Fell St, Victoria, BC V8R 4V9",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.74
59170180,"1746 Davie St, Victoria, BC V8R 4W6",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.97
59170181,"1605 Redfern St, Victoria, BC V8R 4X3",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.75
59170181,"1732 Amphion St, Victoria, BC V8R 4Z7",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.97
59170197,"941 Lawndale Ave, Victoria, BC V8S 4C9",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.2
59170198,"1041 Chamberlain St, Victoria, BC V8S 4C1",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.51
59170199,"1750 Rockland Ave, Victoria, BC V8S 1W9",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.39
59170200,"34 Armine Pl, Victoria, BC V8S 1S7",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",0.63
59170200,"801 Bank St, Victoria, BC V8S 4A8",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",0.97
59170201,"1530 Despard Ave, Victoria, BC V8S 1T3",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",0.95
59170201,"1730 Algoa Pl, Victoria, BC V8S 5J6",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",1.09
59170202,"1708 Chandler Ave, Victoria, BC V8S 1N6",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",0.54
59170203,"1737 Fairfield Rd, Victoria, BC V8S 1G6",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",0.33
59170203,"237 Wildwood Ave, Victoria, BC V8S 3W2",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",0.28
59170203,"237 Wildwood Ave, Victoria, BC V8S 3W2",Finlayson Point Beach,"13 Dallas Rd, Victoria, BC",0.32
59170203,"237 Wildwood Ave, Victoria, BC V8S 3W2",Ross Bay Pebbles Beach,"1528 Hollywood Crescent, Victoria, BC V8S 3M7",0.35
59170204,"326 Irving Rd, Victoria, BC V8S 4A2",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",0.25
59170204,"443 Chadwick Pl, Victoria, BC V8S 1H4",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",0.59
59170224,"1733 Kings Rd, Victoria, BC V8R 2N9",Gonzales Beach,"1845 Crescent Rd, Victoria, BC V8S 2G7",2.85
59170225,"1651 Pearl St, Victoria, BC V8R 2Z2",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",3.02
59170226,"2646 Scott St, Victoria, BC V8R 4H9",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",2.74
59170227,"1543 Pearl St, Victoria, BC V8R 2Y8",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",2.84
59170227,"1546 Westall Ave, Victoria, BC V8T 2G7",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",2.79
59170228,"1435 Myrtle Ave, Victoria, BC V8R 2Z5",Goose Beach,"456 Pandora Ave, Victoria, BC V8W 0E3",2.53
59170229,"1637 Burton Ave, Victoria, BC V8T 2N5",Cecelia Cove Park,"335 Waterfront Crescent, Victoria, BC V8T 0A6",3.04
59170272,"142 Beechwood Ave, Victoria, BC V8S 3W5",Ross Bay Pebbles Beach,"1528 Hollywood Crescent, Victoria, BC V8S 3M7",0.15
